ano,trimestre,categoria,tipo,instituicao,indice,reclamacoes_procedentes,reclamacoes_total,total_clientes
2024,3º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,OURIBANK S.A. BANCO MÚLTIPLO,,,,1039336.0
2024,3º,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado,PAGBANK-PAGSEGURO (conglomerado),104.88,,,32633574.0
2024,3º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,PAGUEVELOZ INSTITUIÇÃO DE PAGAMENTO LTDA.,7.29,,,12977226.0
2024,3º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,PARANÁ BANCO (conglomerado),1638.2,,,911227.0
2024,3º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,PAY4FUN INSTITUICAO DE PAGAMENTO S.A.,,,,92800.0
2024,3º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,PAYPAL DO BRASIL INSTITUIÇÃO DE PAGAMENTO LTDA.,,,,216542.0
2024,3º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,"PEFISA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO",36.63,,,11700247.0
2024,3º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,PINBANK BRASIL INSTITUIÇÃO DE PAGAMENTO S.A.,,,,29282.0
2024,3º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,PINE (conglomerado),580.42,,,1287522.0
2024,3º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,PORTO SEGURO (conglomerado),87.49,,,3119350.0
2024,3º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,"QISTA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO",,,,54204.0
2024,3º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,QUERO-QUERO VERDECARD INSTITUIÇÃO DE PAGAMENTO S.A.,,,,672595.0
2024,3º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,"REALIZE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.",7.53,,,5428492.0
2024,3º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,RECARGAPAY (conglomerado),16.56,,,9058144.0
2024,3º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,RENDIMENTO (conglomerado),,,,291700.0
2024,3º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,RODOBENS (conglomerado),,,,30033.0
2024,3º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,"RPW S/A SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO",,,,21000.0
2024,3º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,SAFRA (conglomerado),85.03,,,5252943.0
2024,3º,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado,SANTANDER (conglomerado),34.59,,,68807361.0
2024,3º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,"SANTINVEST S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTOS",,,,12410.0
2024,3º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,SENFF (conglomerado),,,,602735.0
2024,3º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,SERVNET INSTITUIÇÃO DE PAGAMENTO LTDA.,,,,538.0
2024,3º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,"SF3 CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.",,,,2680.0
2024,3º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,SHPP (conglomerado),,,,2555298.0
2024,3º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,SICREDI (conglomerado),,,,9304334.0
2024,3º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,SIMPALA (conglomerado),,,,7937.0
2024,3º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,SINOSSERRA (conglomerado),,,,10100.0
2024,3º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,SOCIETE GENERALE (conglomerado),,,,403.0
2024,3º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,"SOCINAL S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO",,,,3057.0
2024,3º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,SOFISA (conglomerado),90.75,,,1193080.0
2024,3º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,STARK (conglomerado),69117.07,,,1439.0
2024,3º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,STELLANTIS (conglomerado),,,,110641.0
2024,3º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,STONE (conglomerado),9.21,,,10005850.0
2024,3º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,STRIPE BRASIL SOLUCOES DE PAGAMENTO INSTITUICAO DE PAGAMENTO LTDA,,,,84.0
2024,3º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,SUMUP (conglomerado),,,,780.0
2024,3º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,SUPERBID PAY INSTITUICAO DE PAGAMENTO LTDA,,,,403702.0
2024,3º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,SWAP MEIOS DE PAGAMENTOS INSTITUICAO DE PAGAMENTO S.A.,,,,2083524.0
2024,3º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,"TODESCREDI S/A - CRÉDITO, FINANCIAMENTO E INVESTIMENTO",,,,40257.0
2024,3º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,TRANSFEERA INSTITUIÇÃO DE PAGAMENTO S.A,,,,2101.0
2024,3º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,U4C INSTITUIÇÃO DE PAGAMENTO S.A.,,,,17584.0
2024,3º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,"VALOR S/A SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO",,,,35486.0
2024,3º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,"VIA CERTA FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTOS",,,,227642.0
2024,3º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,VOLKSWAGEN (conglomerado),112.31,,,433721.0
2024,3º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,VOLVO (conglomerado),,,,9415.0
2024,3º,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado,VOTORANTIM (conglomerado),20.72,,,14740668.0
2024,3º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,VR (conglomerado),,,,11870.0
2024,3º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,WESTERN UNION (conglomerado),,,,4.0
2024,3º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,XP (conglomerado),52.91,,,5668198.0
2024,3º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,YAMAHA MOTOR (conglomerado),,,,234698.0
2024,3º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,ZOOP TECNOLOGIA & INSTITUICAO DE PAGAMENTO S.A.,54.16,,,675177.0
2024,4º,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado,99PAY (conglomerado),46.15,,,21888818.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,ABC-BRASIL (conglomerado),,,,52602.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,ABN AMRO (conglomerado),,,,0.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,ACG INSTITUIÇÃO DE PAGAMENTO S.A.,,,,80207.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,ADYEN DO BRASIL INSTITUICAO DE PAGAMENTO LTDA.,,,,129.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,AFINZ (conglomerado),71.46,,,584963.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,AGIBANK (conglomerado),868.53,,,3663177.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,"AGORACRED S/A SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO",,,,676750.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,"AL5 S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO",,,,20273.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,ALELO INSTITUICAO DE PAGAMENTO SA,,,,5288527.0
2024,4º,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado,AME DIGITAL (conglomerado),19.3,,,16697490.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,ANDBANK (conglomerado),,,,87400.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,ASAAS (conglomerado),48.87,,,962524.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,BANCO ARBI S.A.,,,,573960.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,BANCO CNH INDUSTRIAL CAPITAL S.A.,,,,33526.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,BANCO CSF S.A.,14.68,,,9276827.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,BANCO DA AMAZONIA S.A.,,,,658246.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,BANCO DE LAGE LANDEN BRASIL S.A.,,,,40167.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,BANCO DIGIMAIS S.A.,632.76,,,175700.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,BANCO DO ESTADO DO PARÁ S.A.,106.92,,,1069680.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,BANCO DO NORDESTE DO BRASIL S.A.,,,,10268366.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,BANCO FIBRA S.A.,,,,166560.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,BANCO HSBC S.A.,,,,5814.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,BANCO INBURSA S.A.,1466.28,,,511749.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,BANCO ORIGINAL S.A.,49.42,,,2259184.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,BANCO PAULISTA S.A.,,,,97428.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,BANCO RABOBANK INTERNATIONAL BRASIL S.A.,,,,3951.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,BANCO SEMEAR S.A.,,,,185403.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,BANCO SICOOB (conglomerado),,,,6854711.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,BANCO TOPÁZIO S.A.,,,,11863.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,BANCO TOYOTA DO BRASIL S.A. (conglomerado),,,,165510.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,BANCO TRIANGULO S.A.,,,,1664059.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,BANESE (conglomerado),,,,1059411.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,BANESTES (conglomerado),27.8,,,1471427.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,BANRISUL (conglomerado),17.36,,,5439788.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,BARIGUI (conglomerado),633.85,,,93336.0
2024,4º,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado,BB (conglomerado),18.17,,,78075019.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,BBC (conglomerado),,,,15446.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,BK INSTITUIÇÃO DE PAGAMENTO S.A.,,,,2.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,BMG (conglomerado),41.46,,,10683602.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,BMW (conglomerado),,,,57813.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,BNP PARIBAS (conglomerado),70.2,,,632073.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,BNQI - FINANCEIRO (conglomerado),,,,6833183.0
2024,4º,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado,BRADESCO (conglomerado),35.89,,,109110309.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,BRB (conglomerado),230.03,,,7746537.0
2024,4º,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado,BTG PACTUAL/BANCO PAN (conglomerado),36.27,,,25708158.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,BULLLA (conglomerado),,,,70202.0
2024,4º,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado,C6 BANK (conglomerado),67.18,,,31543636.0
2024,4º,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado,CAIXA ECONÔMICA FEDERAL (conglomerado),21.33,,,154165425.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,CAIXA GERAL (conglomerado),,,,1052.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,"CALCRED S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO",,,,152023.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,CCB (conglomerado),,,,125086.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,CELCOIN INSTITUICAO DE PAGAMENTO S.A.,34.1,,,6856638.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,"CENTROCRED S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTOS",,,,129791.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,CIELO S.A. - INSTITUIÇÃO DE PAGAMENTO,,,,1763351.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,CITIBANK (conglomerado),,,,19268.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,CLOUDWALK INSTITUIÇÃO DE PAGAMENTO E SERVICOS LTDA,,,,8664883.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,COBUCCIO (conglomerado),212.6,,,2180627.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,COLOMBO (conglomerado),,,,264172.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,"COMPREV - CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.",,,,247.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,CONTA PRONTA INSTITUICAO DE PAGAMENTO LTDA,,,,33268.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,COOPER CARD INSTITUIÇÃO DE PAGAMENTO LTDA.,,,,295505.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,"CORA SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.",,,,2213163.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,CREDI-SHOP (conglomerado),,,,673390.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,CREDSYSTEM (conglomerado),,,,4855959.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,CREFISA (conglomerado),60.46,,,6178147.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,DAYCOVAL (conglomerado),67.04,,,2320949.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,DLOCAL BRASIL INSTITUIÇÃO DE PAGAMENTO S.A.,,,,167175.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,DMCARD (conglomerado),86.85,,,2385149.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,DOCK INSTITUIÇÃO DE PAGAMENTO S.A.,20.36,,,3650236.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,EAGLE (conglomerado),,,,0.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,EBANX INSTITUICAO DE PAGAMENTOS LTDA.,,,,1371915.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,EWALLY INSTITUIÇÃO DE PAGAMENTO S.A.,,,,91578.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,FACTA FINANCEIRA S.A. - CRÉDITO FINANCIAMENTO E INVESTIMENTO,500.08,,,2883958.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,"FINAMAX S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO",,,,38309.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,FISERV (conglomerado),,,,132.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,FITBANK INSTITUIÇÃO DE PAGAMENTO S.A.,1001.62,,,79870.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,FLAGSHIP INSTITUICAO DE PAGAMENTOS LTDA,,,,93343.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,FLASH TECNOLOGIA E  INSTITUICAO DE PAGAMENTO LTDA,,,,339708.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,FORIS GFS BR INSTITUICAO DE PAGAMENTO LTDA,,,,314938.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,GAZIN (conglomerado),,,,120551.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,GENIAL (conglomerado),45.62,,,1656925.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,GERENCIANET (conglomerado),95.96,,,541880.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,GM (conglomerado),,,,249600.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,"GRAZZIOTIN FINANCEIRA S/A - CRÉDITO, FINANCIAMENTO E INVESTIMENTOS",,,,81953.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,GRUPO BONSUCESSO - BS2 (conglomerado),,,,458970.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,GRUPO ZEMA (conglomerado),161.21,,,409527.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,HERVAL - HS (conglomerado),,,,226315.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,HONDA (conglomerado),,,,463094.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,INDUSTRIAL DO BRASIL (conglomerado),,,,83931.0
2024,4º,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado,INTER (conglomerado),74.96,,,35128488.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,ISSUER INSTITUICAO DE PAGAMENTO LTDA.,,,,19.0
2024,4º,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado,ITAU (conglomerado),41.27,,,98503297.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,IUGU INSTITUIÇÃO DE PAGAMENTO S.A.,1030.63,,,278098.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,"JBCRED S.A. SOCIEDADE DE CREDITO, FINANCIAMENTO E INVESTIMENTO",,,,51569.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,"KREDILIG S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO",,,,421602.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,"LEBES FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO",,,,390470.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,"LECCA CRÉDITO, FINANCIAMENTO E INVESTIMENTO S/A",5348.55,,,30926.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,M PAGAMENTOS S.A. - CRÉDITO FINANCIAMENTO E INVESTIMENTO,,,,225473.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,MAGALUPAY INSTITUIÇÃO DE PAGAMENTO S.A.,,,,12018531.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,MASTER (conglomerado),154.13,,,10285671.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,MERCADO BITCOIN INSTITUICAO DE PAGAMENTO LTDA,,,,22005.0
2024,4º,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado,MERCADO PAGO (conglomerado),31.18,,,60105579.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,MERCANTIL DO BRASIL (conglomerado),307.88,,,8043541.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,MERCEDES-BENZ (conglomerado),,,,17736.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,"MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO",8.36,,,8674185.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,"NEGRESCO S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTOS",,,,538281.0
2024,4º,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado,NEON (conglomerado),27.08,,,25123599.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO,,,,1173776.0
2024,4º,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado,NUBANK (conglomerado),12.22,,,100770273.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,NVIO BRASIL (conglomerado),,,,1291547.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,OMNI (conglomerado),,,,2212740.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,ONEKEY PAYMENTS INSTITUICAO DE PAGAMENTO SA,,,,97.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,OURIBANK S.A. BANCO MÚLTIPLO,,,,1215462.0
2024,4º,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado,PAGBANK-PAGSEGURO (conglomerado),79.26,,,32790396.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,PAGUEVELOZ INSTITUIÇÃO DE PAGAMENTO LTDA.,14.16,,,5621197.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,PARANÁ BANCO (conglomerado),1211.56,,,1031918.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,PAY4FUN INSTITUICAO DE PAGAMENTO S.A.,,,,110137.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,PAYPAL DO BRASIL INSTITUIÇÃO DE PAGAMENTO LTDA.,,,,221908.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,"PEFISA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO",33.59,,,11895477.0
2024,4º,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado,PICPAY (conglomerado),29.03,,,60212142.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,PINBANK BRASIL INSTITUIÇÃO DE PAGAMENTO S.A.,,,,29693.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,PINE (conglomerado),927.91,,,1437650.0
2024,4º,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,PLUXEE INSTITUIÇÃO DE PAGAMENTO BRASIL S.A.,0.0,,,1495349.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,PORTO SEGURO (conglomerado),88.59,,,3217852.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,"QISTA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO",,,,108342.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,QUERO-QUERO VERDECARD INSTITUIÇÃO DE PAGAMENTO S.A.,,,,625487.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,"REALIZE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.",,,,6312413.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,RECARGAPAY (conglomerado),27.6,,,9711881.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,RENDIMENTO (conglomerado),,,,306390.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,RODOBENS (conglomerado),,,,29875.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,"RPW S/A SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO",,,,21652.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,SAFRA (conglomerado),137.44,,,5019857.0
2024,4º,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado,SANTANDER (conglomerado),33.65,,,68852135.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,SENFF (conglomerado),,,,636490.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,SHPP (conglomerado),17.27,,,3335484.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,SICREDI (conglomerado),,,,9582573.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,SIMPALA (conglomerado),,,,8198.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,SINOSSERRA (conglomerado),,,,10231.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,"SOCINAL S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO",,,,3094.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,SOFISA (conglomerado),95.53,,,1301977.0
2024,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,STARK (conglomerado),41780.25,,,1534.0
