ano,trimestre,instituicao,irregularidade,reclamacoes_procedentes,reclamacoes_total
2025,1º,PORTO SEGURO (conglomerado),"Terminais eletrônicos, internet e aplicativos",,
2025,1º,PORTO SEGURO (conglomerado),"Utilização incorreta da taxa de desconto no cálculo do valor presente relacionadas às demais operações de crédito, exceto as de crédito consignado e de financiamento imobiliário",,
2025,1º,QISTA S.A. CFI (conglomerado),Abertura de conta de pagamento sem documentação necessária ou com documentação falsa,,
2025,1º,QISTA S.A. CFI (conglomerado),Concessão de crédito (exceto consignado) sem a formalização do título adequado,,
2025,1º,QISTA S.A. CFI (conglomerado),Concessão de crédito consignado sem a formalização do título adequado,,
2025,1º,QISTA S.A. CFI (conglomerado),Insatisfação com a resposta recebida da instituição financeira referente à reclamação registrada no BCB,,
2025,1º,QISTA S.A. CFI (conglomerado),Insatisfação com o atendimento prestado pelo SAC ou Central de Relacionamento,,
2025,1º,QISTA S.A. CFI (conglomerado),Irregularidades relacionadas ao fornecimento de documento para liquidação antecipada de operações de crédito,,
2025,1º,QISTA S.A. CFI (conglomerado),Irregularidades relacionadas ao fornecimento de documentos relativos a cartão de crédito,,
2025,1º,QISTA S.A. CFI (conglomerado),"Irregularidades relacionadas ao fornecimento de documentos relativos a operação de crédito, exceto para liquidação antecipada e descritivo do crédito.",,
2025,1º,QISTA S.A. CFI (conglomerado),Irregularidades relacionadas ao fornecimento de informações relativas a operação de crédito contratada (DDC),,
2025,1º,QISTA S.A. CFI (conglomerado),Irregularidades relacionadas ao Sistema de Informações de Crédito do Banco Central (SCR),,
2025,1º,QISTA S.A. CFI (conglomerado),"Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços relacionados a cartões de crédito",,
2025,1º,QISTA S.A. CFI (conglomerado),"Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade dos serviços relacionados a operações de crédito consignado",,
2025,1º,QISTA S.A. CFI (conglomerado),"Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade dos serviços relacionados a operações de crédito, exceto consignado",,
2025,1º,QISTA S.A. CFI (conglomerado),Oferta ou prestação de informação sobre crédito consignado de forma inadequada,,
2025,1º,QISTA S.A. CFI (conglomerado),Oferta ou prestação de informação sobre o cartão de crédito de forma inadequada ,,
2025,1º,QISTA S.A. CFI (conglomerado),Renegociação de dívida (exceto cartão de crédito),,
2025,1º,QISTA S.A. CFI (conglomerado),Renegociação de dívidas/encargos relacionadas a cartão de crédito,,
2025,1º,QISTA S.A. CFI (conglomerado),Restrição à realização de portabilidade de operações de crédito consignado relativas a pessoas naturais,,
2025,1º,QISTA S.A. CFI (conglomerado),Restrições cadastrais,,
2025,1º,QUERO-QUERO VERDECARD IP (conglomerado),Abertura de conta de pagamento sem documentação necessária ou com documentação falsa - instituição de pagamento,,
2025,1º,QUERO-QUERO VERDECARD IP (conglomerado),Bloqueio de valores ou de conta fora do âmbito do Pix - instituição de pagamento,,
2025,1º,QUERO-QUERO VERDECARD IP (conglomerado),Cobranças diversas de IPs,,
2025,1º,QUERO-QUERO VERDECARD IP (conglomerado),Descumprimento de prazo de resposta da reclamação registrada no BCB - instituição de pagamento,,
2025,1º,QUERO-QUERO VERDECARD IP (conglomerado),Insatisfação com a resposta referente à reclamação registrada no BCB recebida - instituição de pagamento,,
2025,1º,QUERO-QUERO VERDECARD IP (conglomerado),Irregularidades no processo de encerramento de conta de pagamento - instituição de pagamento,,
2025,1º,QUERO-QUERO VERDECARD IP (conglomerado),Irregularidades relacionadas ao acompanhamento de conta de pagamento - instituição de pagamento,,
2025,1º,QUERO-QUERO VERDECARD IP (conglomerado),Irregularidades relacionadas ao fornecimento de documentos por conta de pagamentos pós-paga - instituição de pagamento,,
2025,1º,QUERO-QUERO VERDECARD IP (conglomerado),Irregularidades relacionadas ao fornecimento de documentos por conta de pagamentos pré-paga - instituição de pagamento,,
2025,1º,QUERO-QUERO VERDECARD IP (conglomerado),Irregularidades relacionadas ao Sistema de Informações de Crédito do Banco Central (SCR) - instituição de pagamento,,
2025,1º,QUERO-QUERO VERDECARD IP (conglomerado),Irregularidades relativas a crédito rotativo de cartão de crédito e inadimplência do cartão de crédito - instituição de pagamento,,
2025,1º,QUERO-QUERO VERDECARD IP (conglomerado),Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada para conta de pagamento pós-paga - instituição de pagamento,,
2025,1º,QUERO-QUERO VERDECARD IP (conglomerado),Pix - Bloqueio ou devolução irregular de valores - instituição de pagamento,,
2025,1º,QUERO-QUERO VERDECARD IP (conglomerado),PIX - Chaves - instituição de pagamento,,
2025,1º,QUERO-QUERO VERDECARD IP (conglomerado),Reclamações relacionadas a assuntos diversos envolvendo - instituição de pagamento,,
2025,1º,QUERO-QUERO VERDECARD IP (conglomerado),Recusa de produtos ou serviços - instituição de pagamento,,
2025,1º,QUERO-QUERO VERDECARD IP (conglomerado),Renegociação de dívida em instituição de pagamento,,
2025,1º,QUERO-QUERO VERDECARD IP (conglomerado),Renegociação de dívidas/encargos relacionadas à cartão de crédito - instituição de pagamento,,
2025,1º,QUERO-QUERO VERDECARD IP (conglomerado),Restrições cadastrais por parte - instituição de pagamento,,
2025,1º,REALIZE CFI (conglomerado),"Abertura de conta de depósito com documentação ausente, insuficiente ou falsa",,
2025,1º,REALIZE CFI (conglomerado),Ausência de título adequado relativo a cartão de crédito,,
2025,1º,REALIZE CFI (conglomerado),Cancelamento de contrato a pedido do cliente não atendido por instituição financeira,,
2025,1º,REALIZE CFI (conglomerado),Cobrança irregular de tarifa relacionada ao cartão de crédito,,
2025,1º,REALIZE CFI (conglomerado),Cobranças diversas,,
2025,1º,REALIZE CFI (conglomerado),Descumprimento de ordem judicial,,
2025,1º,REALIZE CFI (conglomerado),Insatisfação com o atendimento prestado pelo SAC ou Central de Relacionamento,,
2025,1º,REALIZE CFI (conglomerado),Irregularidades relacionadas ao fornecimento de documento para liquidação antecipada de operações de crédito,,
2025,1º,REALIZE CFI (conglomerado),Irregularidades relacionadas ao fornecimento de documentos relativos a cartão de crédito,,
2025,1º,REALIZE CFI (conglomerado),"Irregularidades relacionadas ao fornecimento de documentos relativos a operação de crédito, exceto para liquidação antecipada e descritivo do crédito.",,
2025,1º,REALIZE CFI (conglomerado),Irregularidades relacionadas ao fornecimento de informações relativas a operação de crédito contratada (DDC),,
2025,1º,REALIZE CFI (conglomerado),"Irregularidades relacionadas ao fornecimento de outros documentos, exceto os relativos a cartão de crédito, conta e operação de crédito",,
2025,1º,REALIZE CFI (conglomerado),Irregularidades relacionadas ao Sistema de Informações de Crédito do Banco Central (SCR),,
2025,1º,REALIZE CFI (conglomerado),Irregularidades relativas a crédito rotativo de cartão de crédito e inadimplência do cartão de crédito,,
2025,1º,REALIZE CFI (conglomerado),"Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços relacionados a cartões de crédito",,
2025,1º,REALIZE CFI (conglomerado),"Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços, exceto as relacionadas a cartão de crédito, cartão de débito, internet banking, ATM, credenciadora e operação de crédito",,
2025,1º,REALIZE CFI (conglomerado),"Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade dos serviços relacionados a operações de crédito, exceto consignado",,
2025,1º,REALIZE CFI (conglomerado),Juros e preços,,
2025,1º,REALIZE CFI (conglomerado),Limites de transação,,
2025,1º,REALIZE CFI (conglomerado),Oferta ou prestação de informação sobre o cartão de crédito de forma inadequada ,,
2025,1º,REALIZE CFI (conglomerado),"Oferta ou prestação de informação sobre operação de crédito de forma inadequada, exceto crédito consignado",,
2025,1º,REALIZE CFI (conglomerado),"Oferta ou prestação de informação sobre produtos e serviços de forma inadequada, exceto as relacionadas a cartão de crédito, conta e serviços acessórios, credenciadora de cartão e operação de crédito",,
2025,1º,REALIZE CFI (conglomerado),Outros assuntos não regulados relacionados a cartão de crédito,,
2025,1º,REALIZE CFI (conglomerado),Reclamações relacionadas a assuntos diversos,,
2025,1º,REALIZE CFI (conglomerado),Recusa de produtos ou serviços,,
2025,1º,REALIZE CFI (conglomerado),Renegociação de dívida (exceto cartão de crédito),,
2025,1º,REALIZE CFI (conglomerado),Renegociação de dívidas/encargos relacionadas a cartão de crédito,,
2025,1º,REALIZE CFI (conglomerado),Restrições cadastrais,,
2025,1º,REALIZE CFI (conglomerado),"Utilização incorreta da taxa de desconto no cálculo do valor presente relacionadas às demais operações de crédito, exceto as de crédito consignado e de financiamento imobiliário",,
2025,1º,RECARGAPAY IP (conglomerado),Abertura de conta de pagamento sem documentação necessária ou com documentação falsa - instituição de pagamento,,
2025,1º,RECARGAPAY IP (conglomerado),Bloqueio de valores ou de conta fora do âmbito do Pix - instituição de pagamento,,
2025,1º,RECARGAPAY IP (conglomerado),Cancelamento de contrato a pedido do cliente de conta de pagamento pré-paga não atendido - instituição de pagamento,,
2025,1º,RECARGAPAY IP (conglomerado),Cobranças diversas de IPs,,
2025,1º,RECARGAPAY IP (conglomerado),Descumprimento de prazo de resposta da reclamação registrada no BCB - instituição de pagamento,,
2025,1º,RECARGAPAY IP (conglomerado),"Débito em conta de pagamento pré-paga não autorizado pelo cliente, ou não cumprimento das regras aplicáveis - instituição de pagamento",,
2025,1º,RECARGAPAY IP (conglomerado),Falta de transparência na redação de documentos - instituição de pagamento,,
2025,1º,RECARGAPAY IP (conglomerado),Inclusão de dados incorretos no CCS (Cadastro de Clientes do Sistema Financeiro Nacional) - instituição de pagamento,,
2025,1º,RECARGAPAY IP (conglomerado),Insatisfação com a resposta referente à reclamação registrada no BCB recebida - instituição de pagamento,,
2025,1º,RECARGAPAY IP (conglomerado),Insatisfação com o atendimento prestado pelo SAC ou Central de Relacionamento - instituição de pagamento,,
2025,1º,RECARGAPAY IP (conglomerado),Irregularidades no processo de encerramento de conta de pagamento - instituição de pagamento,,
2025,1º,RECARGAPAY IP (conglomerado),Irregularidades relacionadas a informações e liquidação de valores a receber no sistema SVR do BCB - instituições de pagamento,,
2025,1º,RECARGAPAY IP (conglomerado),Irregularidades relacionadas ao acompanhamento de conta de pagamento - instituição de pagamento,,
2025,1º,RECARGAPAY IP (conglomerado),Irregularidades relacionadas ao fornecimento de documentos por conta de pagamentos pós-paga - instituição de pagamento,,
2025,1º,RECARGAPAY IP (conglomerado),Irregularidades relacionadas ao fornecimento de documentos por conta de pagamentos pré-paga - instituição de pagamento,,
2025,1º,RECARGAPAY IP (conglomerado),Irregularidades relacionadas ao Sistema de Informações de Crédito do Banco Central (SCR) - instituição de pagamento,,
2025,1º,RECARGAPAY IP (conglomerado),Irregularidades relacionadas à liquidação de documentos (exceto cheques) - instituição de pagamento,,
2025,1º,RECARGAPAY IP (conglomerado),"Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços prestados relacionados a conta de pagamento pós-paga - instituição de pagamento",,
2025,1º,RECARGAPAY IP (conglomerado),"Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços prestados relacionados a conta de pagamento pré-paga - instituição de pagamento",,
2025,1º,RECARGAPAY IP (conglomerado),Irregularidades relativas à iniciação de transação de pagamento no Open Banking - instituição de pagamento,,
2025,1º,RECARGAPAY IP (conglomerado),Juros e preços,,
2025,1º,RECARGAPAY IP (conglomerado),Limites de transação - instituição de pagamento,,
2025,1º,RECARGAPAY IP (conglomerado),Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada para conta de pagamento pós-paga - instituição de pagamento,,
